stem,seq,frame_idx,n_gt,n_pred_10_super,mean_conf_10_super,n_pred_25_super,mean_conf_25_super,n_pred_50_super,mean_conf_50_super,n_pred_75_super,mean_conf_75_super,top10_mean_conf_super,n_pred_all_super,mean_conf_all_super,n_pred_10_base,mean_conf_10_base,n_pred_25_base,mean_conf_25_base,n_pred_50_base,mean_conf_50_base,n_pred_75_base,mean_conf_75_base,top10_mean_conf_base,n_pred_all_base,mean_conf_all_base,ap5095_super,ap5095_base
0013_000279,0013,279,4,12,0.23871032893657684,3,0.5110231637954712,1,0.7975758910179138,1,0.7975758910179138,0.2656495273113251,121,0.03636815398931503,9,0.2814585864543915,4,0.4324606955051422,1,0.7681490778923035,1,0.7681490778923035,0.26238498091697693,130,0.03292197361588478,0.7091867816075682,0.5209050415102392
0013_000280,0013,280,4,11,0.24305470287799835,2,0.5920467376708984,1,0.82936030626297,1,0.82936030626297,0.2551521360874176,137,0.03198344632983208,10,0.24228517711162567,2,0.5460933446884155,1,0.8083845376968384,1,0.8083845376968384,0.24228517711162567,148,0.029581798240542412,0.6110448722485453,0.587359091397375
0013_000281,0013,281,4,10,0.2899343967437744,3,0.521617591381073,1,0.8423389792442322,1,0.8423389792442322,0.2899343967437744,125,0.03620942309498787,14,0.23441529273986816,3,0.5106244683265686,1,0.7746659517288208,1,0.7746659517288208,0.27994436025619507,137,0.034311626106500626,0.30739755173586314,0.35176246063783756
0013_000282,0013,282,5,19,0.27015507221221924,6,0.4809654951095581,2,0.690608561038971,1,0.8149470090866089,0.37824854254722595,141,0.04979773983359337,21,0.2222595065832138,7,0.3976306617259979,2,0.6597938537597656,1,0.8034524321556091,0.3317084014415741,146,0.04480370879173279,0.42692874277889653,0.3130226815243592
0013_000283,0013,283,5,16,0.26180511713027954,6,0.4686965346336365,2,0.6591209173202515,0,nan,0.34835878014564514,156,0.038352031260728836,15,0.24530167877674103,4,0.4783775508403778,2,0.5936235785484314,0,nan,0.30536627769470215,149,0.0375920906662941,0.5344233576911452,0.4626046151135924
0013_000284,0013,284,3,14,0.2982582151889801,5,0.5231989026069641,3,0.5935652256011963,0,nan,0.36937347054481506,118,0.044599197804927826,10,0.35278502106666565,6,0.4564305245876312,2,0.5935624837875366,0,nan,0.35278502106666565,133,0.03602544218301773,0.42163647824568695,0.42466048781405324
0013_000285,0013,285,4,13,0.2872972786426544,6,0.4619002342224121,3,0.5666460394859314,0,nan,0.34102246165275574,132,0.03836517408490181,16,0.264823317527771,8,0.4031457304954529,3,0.5129705667495728,0,nan,0.35536155104637146,140,0.04380142688751221,0.18454180564223882,0.2317015286213775
0013_000286,0013,286,4,20,0.2686680853366852,6,0.5346981287002563,3,0.6098858714103699,0,nan,0.4007447361946106,142,0.05106804147362709,24,0.26416969299316406,8,0.48112979531288147,3,0.6260805130004883,0,nan,0.4295460879802704,150,0.05435951426625252,0.3078110000470225,0.3077652041017852
0013_000287,0013,287,4,13,0.22227922081947327,3,0.5388773679733276,1,0.6741623282432556,0,nan,0.2583353519439697,131,0.03469810262322426,11,0.27966535091400146,4,0.4784771203994751,2,0.5919078588485718,0,nan,0.29536986351013184,148,0.036055393517017365,0.3058421719262047,0.31842000033780005
0013_000288,0013,288,4,16,0.29773980379104614,6,0.5323497653007507,4,0.6288177967071533,0,nan,0.403327077627182,163,0.04387940093874931,16,0.2839610278606415,6,0.5333386063575745,3,0.6317259073257446,0,nan,0.3889235556125641,172,0.041059769690036774,0.2702814431095525,0.28761724764497565
0013_000289,0013,289,6,10,0.36424311995506287,5,0.5625810623168945,4,0.6252109408378601,1,0.7561584115028381,0.36424311995506287,134,0.04128493368625641,13,0.2928454279899597,5,0.5254117846488953,2,0.7368583679199219,1,0.779739260673523,0.34775784611701965,146,0.03822846710681915,0.21147063563330368,0.21684148542313197
0013_000290,0013,290,7,10,0.38388705253601074,6,0.5574674606323242,3,0.7485553622245789,1,0.7708026170730591,0.38388705253601074,147,0.03652222082018852,9,0.37911084294319153,6,0.502503514289856,3,0.7082089185714722,1,0.7591642141342163,0.35064002871513367,137,0.03761744871735573,0.22517770768349238,0.22517694814843875
0013_000291,0013,291,7,11,0.3784618377685547,5,0.635612428188324,4,0.6963680982589722,2,0.7599579095840454,0.404098242521286,137,0.043162792921066284,11,0.3569888174533844,5,0.5874161720275879,4,0.6441651582717896,0,nan,0.38082051277160645,149,0.03869890794157982,0.2025400006162458,0.22766369122961566
0013_000292,0013,292,7,13,0.3373682200908661,7,0.4736991822719574,3,0.6879384517669678,2,0.7783138751983643,0.3913390040397644,137,0.04068959504365921,16,0.287788063287735,7,0.4632418751716614,3,0.6739662885665894,1,0.7641900777816772,0.38429737091064453,133,0.04473919793963432,0.2660036239156743,0.2548868109788125
0013_000293,0013,293,7,14,0.2702028453350067,4,0.5994478464126587,2,0.7807161211967468,2,0.7807161211967468,0.3341546952724457,115,0.04173140972852707,12,0.30397525429725647,5,0.5440163612365723,3,0.6941518187522888,2,0.7683881521224976,0.3435128331184387,109,0.04376836493611336,0.20373263908758404,0.20505016614082133
0013_000294,0013,294,7,17,0.2866407334804535,6,0.5130386352539062,3,0.6970256567001343,2,0.7870523929595947,0.3885873556137085,133,0.04481504485011101,15,0.29580551385879517,7,0.48022162914276123,2,0.7615124583244324,1,0.7934390902519226,0.38619372248649597,139,0.04116417467594147,0.19374285778042138,0.2223720935582465
0013_000295,0013,295,7,12,0.3621315360069275,7,0.5091140866279602,4,0.6654719114303589,2,0.7886536717414856,0.40936166048049927,161,0.036893829703330994,10,0.35130342841148376,4,0.6050819158554077,2,0.7649608254432678,2,0.7649608254432678,0.35130342841148376,157,0.03400387242436409,0.12173534994836022,0.11142970528728233
0013_000296,0013,296,7,12,0.33383747935295105,5,0.6053536534309387,3,0.7285400629043579,1,0.8325550556182861,0.37841796875,149,0.03768011927604675,10,0.34472188353538513,5,0.5610201954841614,3,0.7078875303268433,1,0.7660785913467407,0.34472188353538513,145,0.036330852657556534,0.20056639827466202,0.1905350695125199
0013_000297,0013,297,6,11,0.3105911314487457,5,0.5007328391075134,2,0.728255569934845,1,0.7607449293136597,0.33147212862968445,138,0.03468690440058708,10,0.3219393193721771,4,0.5699139833450317,2,0.6589791178703308,0,nan,0.3219393193721771,113,0.037392809987068176,0.13806875017285347,0.13877777884574602
0013_000298,0013,298,5,9,0.30610865354537964,4,0.4970007538795471,1,0.735511064529419,0,nan,0.28419509530067444,122,0.034563370048999786,8,0.2915595471858978,4,0.4292665123939514,1,0.6964691877365112,0,nan,0.2508397400379181,123,0.03050897642970085,0.14549980535524698,0.12382158066330855
0013_000299,0013,299,5,15,0.28207889199256897,6,0.46829748153686523,3,0.6012783050537109,0,nan,0.35553956031799316,126,0.04423588141798973,17,0.27051690220832825,7,0.43554773926734924,2,0.5737419128417969,0,nan,0.36115649342536926,118,0.051320139318704605,0.10344053406476836,0.08721264525767942
0013_000300,0013,300,5,14,0.24197226762771606,5,0.3809863328933716,0,nan,0,nan,0.2916896641254425,130,0.03906899318099022,11,0.26320743560791016,3,0.47092556953430176,2,0.5366724133491516,0,nan,0.2755777835845947,136,0.03600526601076126,0.08000364903594241,0.08335121661722937
0013_000301,0013,301,5,12,0.27169960737228394,4,0.4728924632072449,2,0.6355427503585815,0,nan,0.29671892523765564,120,0.04002470523118973,14,0.2421550452709198,5,0.42848941683769226,2,0.6282706260681152,0,nan,0.29226014018058777,131,0.036339715123176575,0.17666914099189568,0.13120125070267358
0013_000302,0013,302,5,9,0.3514474630355835,7,0.38650500774383545,2,0.6185632348060608,0,nan,0.3256550431251526,107,0.041514571756124496,10,0.3189102113246918,5,0.44023633003234863,2,0.6210286617279053,0,nan,0.3189102113246918,126,0.03726277872920036,0.14180254430724837,0.1249572822396541
0013_000303,0013,303,7,11,0.3026028275489807,4,0.5430176258087158,2,0.6511788368225098,0,nan,0.3220524489879608,124,0.0406329445540905,11,0.295116126537323,5,0.46045389771461487,2,0.6619389057159424,0,nan,0.31237515807151794,114,0.04003269597887993,0.0969583334243701,0.11983618084842433
0013_000304,0013,304,7,12,0.322016179561615,8,0.4077504575252533,3,0.5196327567100525,0,nan,0.3606841564178467,126,0.04412631690502167,12,0.29360008239746094,5,0.4769632816314697,2,0.5281963348388672,0,nan,0.32728707790374756,131,0.03869275376200676,0.03057197000787152,0.024904279712354767
0013_000305,0013,305,6,13,0.2734127938747406,7,0.3882504999637604,1,0.5618546605110168,0,nan,0.32248619198799133,123,0.04022981971502304,16,0.2441008985042572,8,0.35315752029418945,0,nan,0,nan,0.3178713023662567,131,0.04287014156579971,0.08068624996021392,0.08387403853749857
0013_000306,0013,306,6,11,0.2822343111038208,7,0.3535520136356354,1,0.5518468618392944,0,nan,0.3004405200481415,125,0.03760766237974167,17,0.233565092086792,5,0.4323124885559082,1,0.6646959185600281,0,nan,0.31379619240760803,147,0.03731807321310043,0.11450318332761529,0.11208202828653158
0013_000307,0013,307,6,12,0.3717518448829651,7,0.5222956538200378,4,0.6587176322937012,1,0.8151823878288269,0.4213319718837738,115,0.051126088947057724,18,0.29594242572784424,8,0.4688229560852051,2,0.7134640216827393,1,0.8155109882354736,0.42176195979118347,115,0.05942876264452934,0.08566881768405439,0.10686967974249276
0013_000308,0013,308,6,9,0.44310706853866577,6,0.5599305629730225,4,0.689355194568634,1,0.7733175158500671,0.40857115387916565,142,0.04035351797938347,12,0.35362130403518677,7,0.487344890832901,3,0.6856769323348999,1,0.8032453656196594,0.4000430107116699,131,0.04483786225318909,0.06003088250569999,0.08953015379421413
0013_000309,0013,309,6,18,0.27757492661476135,6,0.5619537234306335,4,0.6458243131637573,1,0.7996445298194885,0.4065115451812744,161,0.04412546381354332,15,0.28043195605278015,6,0.46968358755111694,3,0.6247844696044922,1,0.7778082489967346,0.3626154363155365,154,0.039686668664216995,0.14872263730643315,0.1114014425328933
0013_000310,0013,310,7,11,0.23656050860881805,3,0.5169114470481873,2,0.6141985654830933,0,nan,0.2500004470348358,134,0.030562972649931908,11,0.26230481266975403,3,0.5003482103347778,1,0.6472723484039307,0,nan,0.2778523564338684,133,0.034674759954214096,0.41961152006670216,0.3239176899987749
0013_000311,0013,311,6,11,0.2887876629829407,4,0.5093988180160522,2,0.6120872497558594,0,nan,0.3060620427131653,111,0.04116106405854225,12,0.2519388794898987,6,0.3569602966308594,1,0.5086413621902466,0,nan,0.28087395429611206,123,0.03542180359363556,0.3079254388597124,0.19740783950028215
0013_000312,0013,312,6,6,0.37482139468193054,3,0.5601747035980225,2,0.6897698640823364,1,0.8066054582595825,0.25341829657554626,112,0.03012753278017044,7,0.3488796353340149,5,0.43246498703956604,2,0.6176232099533081,0,nan,0.2689644992351532,132,0.031105147674679756,0.1037680660802334,0.09771630344668064
0013_000313,0013,313,6,5,0.2466486692428589,1,0.5995135307312012,1,0.5995135307312012,0,nan,0.149080291390419,109,0.021512292325496674,3,0.3721503019332886,2,0.4467143416404724,1,0.5199229121208191,0,nan,0.15579496324062347,113,0.021521836519241333,0.17729960334213904,0.1917327156013085
0013_000314,0013,314,5,3,0.32051724195480347,1,0.643074095249176,1,0.643074095249176,0,nan,0.136457160115242,105,0.021827805787324905,3,0.3515184819698334,2,0.4615326523780823,1,0.6379870772361755,0,nan,0.1428120732307434,110,0.020521726459264755,0.29702485821741476,0.2903676471385886
0013_000315,0013,315,5,6,0.17330150306224823,1,0.3139233887195587,0,nan,0,nan,0.14235296845436096,98,0.026667730882763863,7,0.18386732041835785,1,0.3739714026451111,0,nan,0,nan,0.15176844596862793,122,0.02117411233484745,0.18826879166697874,0.24772857184775526
0013_000316,0013,316,5,8,0.17331664264202118,1,0.3146117031574249,0,nan,0,nan,0.15712329745292664,101,0.02905593253672123,11,0.1638774424791336,1,0.3049606382846832,0,nan,0,nan,0.1685200035572052,109,0.028003396466374397,0.23602009025675938,0.27993637869092064
0013_000317,0013,317,5,6,0.2730877995491028,2,0.5678531527519226,2,0.5678531527519226,0,nan,0.1920856088399887,103,0.025446195155382156,6,0.32917022705078125,3,0.481677770614624,1,0.521280825138092,0,nan,0.22803716361522675,113,0.027734562754631042,0.08843333419532412,0.06597222227020014
0013_000318,0013,318,5,7,0.26676875352859497,3,0.43782925605773926,1,0.6722976565361023,0,nan,0.21188150346279144,80,0.03676497936248779,5,0.2725430727005005,2,0.44999629259109497,1,0.6059078574180603,0,nan,0.16810037195682526,79,0.03115992061793804,0.08477192985554013,0.06382352950265083
0013_000319,0013,319,5,5,0.27042877674102783,2,0.45097893476486206,1,0.6145236492156982,0,nan,0.1808675080537796,81,0.029918888583779335,7,0.22173966467380524,1,0.6046697497367859,1,0.6046697497367859,0,nan,0.17955033481121063,91,0.028346659615635872,0.19173258390432305,0.22077070097955726
0013_000320,0013,320,5,7,0.36276140809059143,5,0.439683735370636,1,0.6409007906913757,0,nan,0.27863216400146484,72,0.05090491846203804,8,0.2911144495010376,4,0.4091690182685852,1,0.5271729826927185,0,nan,0.24945345520973206,80,0.04457012563943863,0.41497619223595655,0.48616550292089744
0013_000321,0013,321,5,7,0.3178384304046631,4,0.4533001780509949,1,0.5709531307220459,0,nan,0.24194784462451935,74,0.04111010581254959,4,0.271934449672699,2,0.3668971061706543,0,nan,0,nan,0.14933936297893524,81,0.025697965174913406,0.20204024430756568,0.19396190765465926
0013_000322,0013,322,4,4,0.3989386558532715,2,0.6106860637664795,2,0.6106860637664795,0,nan,0.1967775821685791,72,0.03586314618587494,6,0.2537446916103363,2,0.5096895694732666,1,0.522577166557312,0,nan,0.18125078082084656,76,0.031396955251693726,0.2536521770171821,0.19554519470967355
0013_000323,0013,323,4,4,0.3745647668838501,3,0.45048946142196655,1,0.624893069267273,0,nan,0.195463165640831,66,0.03937885910272598,5,0.27098414301872253,2,0.428507924079895,1,0.5387571454048157,0,nan,0.17046701908111572,73,0.033009324222803116,0.28902279927209024,0.30661064459383486
0013_000324,0013,324,4,6,0.32640787959098816,3,0.4853062629699707,1,0.606705367565155,0,nan,0.22622370719909668,87,0.032714590430259705,7,0.24883893132209778,3,0.37777945399284363,1,0.5427662134170532,0,nan,0.19540083408355713,78,0.03314727917313576,0.49892460556142026,0.43859434565901745
0013_000325,0013,325,5,9,0.2772216200828552,4,0.396931529045105,1,0.5096144676208496,0,nan,0.2593970000743866,69,0.04875439405441284,9,0.23661036789417267,3,0.36961087584495544,0,nan,0,nan,0.22182075679302216,70,0.04314609244465828,0.39591014063795915,0.43785516019429627
0013_000326,0013,326,6,7,0.3338465988636017,5,0.42539358139038086,2,0.6393635272979736,0,nan,0.2542782723903656,56,0.05165363848209381,6,0.3600887954235077,4,0.4453480839729309,2,0.5635567903518677,0,nan,0.23862099647521973,69,0.04181010648608208,0.28739285794440234,0.2704883726569716
0013_000327,0013,327,6,9,0.287183552980423,4,0.4313680827617645,2,0.5798508524894714,0,nan,0.2682882845401764,72,0.04638361930847168,8,0.2609040141105652,3,0.4036266803741455,0,nan,0,nan,0.22445206344127655,70,0.042510271072387695,0.205053571658342,0.19540104187272828
0013_000328,0013,328,6,8,0.36391282081604004,4,0.565885603427887,3,0.6213451623916626,0,nan,0.30498775839805603,85,0.04816078394651413,10,0.31465473771095276,5,0.4715060293674469,3,0.5671491026878357,0,nan,0.31465473771095276,82,0.05224691331386566,0.2120743725377577,0.22339484269738802
0013_000329,0013,329,6,6,0.3048219084739685,3,0.49250730872154236,2,0.6133719086647034,0,nan,0.2137710601091385,78,0.03692873194813728,7,0.3065083622932434,3,0.4944048821926117,2,0.603326678276062,0,nan,0.24264729022979736,85,0.04058209806680679,0.24940756064665298,0.2830049615450581
0013_000330,0013,330,6,10,0.29289713501930237,4,0.5118780136108398,2,0.6612863540649414,0,nan,0.29289713501930237,97,0.04406103119254112,8,0.31107980012893677,4,0.4518667459487915,2,0.5958248376846313,0,nan,0.26378345489501953,82,0.042670585215091705,0.28303428270895514,0.29543734513778463
0013_000331,0013,331,7,7,0.3748447000980377,5,0.4511709213256836,2,0.6532837748527527,0,nan,0.2828156054019928,90,0.03907109051942825,9,0.33224594593048096,5,0.42836353182792664,2,0.6165820956230164,0,nan,0.30884847044944763,88,0.0469014011323452,0.20587243710928357,0.18161648521748813
0013_000332,0013,332,7,7,0.3378797471523285,3,0.5487450361251831,2,0.6743168830871582,0,nan,0.2611953914165497,84,0.04166519269347191,10,0.2500726282596588,3,0.5324977040290833,2,0.6725643873214722,0,nan,0.2500726282596588,94,0.038635317236185074,0.19613175253416743,0.1871250004530108
0013_000333,0013,333,7,8,0.36884090304374695,5,0.5035492777824402,2,0.6752461791038513,0,nan,0.3050007224082947,84,0.045369286090135574,9,0.33268341422080994,4,0.5688199400901794,3,0.5984188914299011,0,nan,0.30808910727500916,80,0.049769263714551926,0.3060120959520911,0.26979336903335804
0013_000334,0013,334,7,10,0.38698598742485046,6,0.5572395920753479,3,0.718662440776825,1,0.7554677128791809,0.38698598742485046,107,0.04874448478221893,13,0.33177071809768677,6,0.5474814176559448,3,0.7016527056694031,0,nan,0.3977087438106537,112,0.04759173095226288,0.29141781107859427,0.2324423631489161
0013_000335,0013,335,7,10,0.4342721998691559,7,0.5411084294319153,3,0.6902501583099365,1,0.7638384699821472,0.4342721998691559,95,0.05676273629069328,11,0.41977471113204956,7,0.5584597587585449,5,0.609237551689148,1,0.7559323906898499,0.44708332419395447,93,0.060097068548202515,0.2490328208488246,0.2708192496413906
0013_000336,0013,336,7,6,0.5913243293762207,5,0.6775419116020203,5,0.6775419116020203,1,0.7609837055206299,0.38741350173950195,107,0.045191362500190735,6,0.555777907371521,5,0.6420815587043762,4,0.6850980520248413,0,nan,0.368586927652359,113,0.04366958513855934,0.3198718945955458,0.31431496679898274
0013_000337,0013,337,7,8,0.5244276523590088,6,0.6549657583236694,5,0.7080547213554382,2,0.769290566444397,0.4359040856361389,99,0.0513715036213398,7,0.5630930662155151,6,0.6395460367202759,5,0.6710726022720337,0,nan,0.4107237756252289,99,0.04980443790555,0.2739089042472326,0.28329953391039425
0013_000338,0013,338,7,10,0.47846776247024536,6,0.6626875400543213,6,0.6626875400543213,1,0.7699291706085205,0.47846776247024536,123,0.04813295602798462,16,0.3343110680580139,7,0.5589548349380493,5,0.6599611639976501,0,nan,0.45269909501075745,118,0.05437637120485306,0.22795840846257734,0.20342628350300695
0013_000339,0013,339,6,8,0.5419535636901855,6,0.6779255270957947,6,0.6779255270957947,1,0.7591561675071716,0.44809481501579285,132,0.0409138984978199,9,0.4725395441055298,6,0.6299470663070679,5,0.6568318605422974,0,nan,0.43495556712150574,124,0.04770704731345177,0.13430263157375158,0.09889442260283979
0014_000000,0014,0,6,6,0.20246097445487976,2,0.30213144421577454,0,nan,0,nan,0.15457963943481445,116,0.02154475823044777,4,0.23113545775413513,2,0.3181157410144806,0,nan,0,nan,0.13304086029529572,103,0.020108578726649284,0.15898587670363487,0.15050847457908095
0014_000001,0014,1,6,4,0.2320137917995453,2,0.28661441802978516,0,nan,0,nan,0.13738365471363068,122,0.01838425174355507,5,0.25055423378944397,2,0.3893100321292877,0,nan,0,nan,0.15892308950424194,108,0.02152879536151886,0.2313359375,0.16256250046100468
0014_000002,0014,2,6,7,0.2104688435792923,2,0.32463258504867554,0,nan,0,nan,0.1735786497592926,120,0.024311332032084465,8,0.2176339030265808,2,0.4434887766838074,0,nan,0,nan,0.19189615547657013,119,0.024304848164319992,0.17897619076073168,0.24768305100407456
0014_000003,0014,3,6,7,0.2221272885799408,3,0.3598303198814392,0,nan,0,nan,0.1738496869802475,129,0.02205396629869938,4,0.31704533100128174,3,0.3713570535182953,0,nan,0,nan,0.1674262136220932,126,0.02217569760978222,0.24975806444883344,0.24506758891791108
0014_000004,0014,4,6,4,0.3549637198448181,3,0.43981438875198364,1,0.5161929726600647,0,nan,0.1841854453086853,113,0.024418523535132408,5,0.30280256271362305,3,0.42196327447891235,0,nan,0,nan,0.18613386154174805,97,0.027426298707723618,0.2329324058294297,0.2786859530564398
0014_000005,0014,5,6,6,0.30006617307662964,3,0.46401453018188477,2,0.5384856462478638,0,nan,0.2090006321668625,104,0.028900370001792908,6,0.3138626217842102,3,0.47340160608291626,1,0.5083469748497009,0,nan,0.21808505058288574,99,0.030225258320569992,0.24696428606286652,0.24854166707023984
0014_000006,0014,6,6,5,0.3434169590473175,3,0.466118186712265,1,0.589877188205719,0,nan,0.1963891237974167,96,0.026427585631608963,6,0.3194878101348877,3,0.4855545461177826,2,0.5546685457229614,0,nan,0.2198239117860794,96,0.030191920697689056,0.2257280702935532,0.19963928590714933
0014_000007,0014,7,6,4,0.2752242982387543,2,0.42697450518608093,0,nan,0,nan,0.14201825857162476,96,0.021875154227018356,7,0.2314186990261078,2,0.4377557933330536,0,nan,0,nan,0.18893499672412872,103,0.027531027793884277,0.2551025661276653,0.25027260792162265
0014_000008,0014,8,6,3,0.3743717074394226,2,0.4994055926799774,1,0.5776060819625854,0,nan,0.15462718904018402,108,0.019386084750294685,6,0.26028120517730713,2,0.42372918128967285,0,nan,0,nan,0.17345218360424042,100,0.022811489179730415,0.1733357539717108,0.18340491659566763
0014_000009,0014,9,6,2,0.622633695602417,2,0.622633695602417,2,0.622633695602417,0,nan,0.1673700362443924,89,0.025738293305039406,3,0.4659242630004883,2,0.598168134689331,2,0.598168134689331,0,nan,0.1765061467885971,86,0.026410019025206566,0.12391071431618186,0.173500000606291
0014_000010,0014,10,6,3,0.4192051887512207,2,0.5539593696594238,1,0.6715543270111084,0,nan,0.16054444015026093,90,0.024057788774371147,3,0.47988733649253845,2,0.620789647102356,2,0.620789647102356,0,nan,0.18381506204605103,88,0.027075443416833878,0.1844003971638158,0.21112500018160793
0014_000011,0014,11,6,4,0.3065817952156067,2,0.4801715016365051,1,0.6829094290733337,0,nan,0.1595279574394226,79,0.02620236575603485,5,0.3087773323059082,2,0.5675836801528931,1,0.6722678542137146,0,nan,0.18445158004760742,80,0.02910526655614376,0.13589772740006448,0.1326111112684011
0014_000012,0014,12,6,5,0.30530446767807007,2,0.560041069984436,1,0.721407949924469,0,nan,0.18359482288360596,73,0.02949436940252781,6,0.28061214089393616,3,0.42957720160484314,1,0.7031823396682739,0,nan,0.19654199481010437,80,0.030411450192332268,0.1030799999088049,0.11573148151487114
0014_000013,0014,13,6,8,0.36910563707351685,6,0.4441918134689331,2,0.6395410299301147,1,0.7654478549957275,0.3036172091960907,93,0.03745254501700401,7,0.3887284994125366,6,0.4333239793777466,2,0.6403072476387024,0,nan,0.29410845041275024,81,0.04211780056357384,0.07787500006146728,0.09094565226137637
0014_000014,0014,14,6,7,0.20385119318962097,1,0.5879521369934082,1,0.5879521369934082,0,nan,0.15779002010822296,87,0.024082237854599953,5,0.20925064384937286,1,0.5251076817512512,1,0.5251076817512512,0,nan,0.13746479153633118,75,0.02449231594800949,0.1205333349276334,0.1398055564388633
0014_000015,0014,15,6,4,0.39232027530670166,2,0.5948123335838318,2,0.5948123335838318,0,nan,0.189340278506279,79,0.0286544319242239,2,0.5313442945480347,2,0.5313442945480347,1,0.6084209680557251,0,nan,0.1536392718553543,79,0.026178942993283272,0.07764166703820229,0.07500131602585318
0014_000016,0014,16,6,7,0.27873942255973816,3,0.4234740436077118,1,0.5518897771835327,0,nan,0.21484220027923584,89,0.029485933482646942,8,0.248075932264328,4,0.3836476504802704,1,0.5803920030593872,0,nan,0.2089417278766632,107,0.02531314268708229,0.1859533351417631,0.17205192593857646
0014_000017,0014,17,6,8,0.26975584030151367,4,0.3601120412349701,0,nan,0,nan,0.2252107858657837,93,0.028866339474916458,9,0.2475423514842987,4,0.3827694058418274,1,0.5310087203979492,0,nan,0.23278355598449707,91,0.034143686294555664,0.15387978100031613,0.10791375719569622
0014_000018,0014,18,6,4,0.28899437189102173,2,0.4106771945953369,0,nan,0,nan,0.15603697299957275,86,0.02352837100625038,6,0.2759004533290863,3,0.37955281138420105,1,0.5867677927017212,0,nan,0.18482479453086853,92,0.02625010348856449,0.16636764707975088,0.14895833338424563
0014_000019,0014,19,6,4,0.26789143681526184,2,0.38077083230018616,0,nan,0,nan,0.14070498943328857,75,0.023595493286848068,2,0.46544569730758667,2,0.46544569730758667,1,0.5475500226020813,0,nan,0.13764114677906036,84,0.02289072796702385,0.11624500033259395,0.07016249987483024
0014_000020,0014,20,6,4,0.5221891403198242,4,0.5221891403198242,2,0.6526786684989929,0,nan,0.25307029485702515,80,0.03617440536618233,6,0.3731729984283447,3,0.5824917554855347,2,0.6326695680618286,0,nan,0.2493855506181717,83,0.03540343418717384,0.10352963030710818,0.10157142887078226
0014_000021,0014,21,6,6,0.3207477033138275,3,0.5257973670959473,2,0.5961652994155884,0,nan,0.2219453901052475,65,0.0389409102499485,7,0.2864310145378113,2,0.5813256502151489,2,0.5813256502151489,0,nan,0.22217993438243866,76,0.036269184201955795,0.07979621246270838,0.0847825762163848
0014_000022,0014,22,6,7,0.3461132347583771,3,0.6269832849502563,3,0.6269832849502563,0,nan,0.26042288541793823,93,0.033635422587394714,6,0.3528679311275482,3,0.5293198823928833,2,0.6317417025566101,0,nan,0.22800981998443604,95,0.02988727018237114,0.20989655200578278,0.09064655170775951
0014_000023,0014,23,6,5,0.40832576155662537,3,0.5622477531433105,2,0.6774487495422363,0,nan,0.24195972084999084,86,0.032739318907260895,6,0.3579648733139038,2,0.7160450220108032,2,0.7160450220108032,0,nan,0.24137425422668457,92,0.03238842636346817,0.10221969707310201,0.11443421055004
0014_000024,0014,24,6,6,0.5067612528800964,5,0.5823500752449036,4,0.6508301496505737,0,nan,0.3236099183559418,76,0.04754036292433739,5,0.5457920432090759,5,0.5457920432090759,3,0.6882296800613403,0,nan,0.29996705055236816,74,0.04537365958094597,0.06637325210683051,0.06531944465823472
0014_000025,0014,25,6,9,0.2983752489089966,6,0.3856651186943054,1,0.6471372842788696,0,nan,0.2765272557735443,91,0.0386425256729126,7,0.33231231570243835,4,0.4537948966026306,1,0.6866126656532288,0,nan,0.25240880250930786,99,0.03501366078853607,0.12405949630495158,0.08940013257414103
0014_000026,0014,26,6,8,0.2991069555282593,3,0.5188431739807129,2,0.5685733556747437,0,nan,0.2546796202659607,101,0.03271278738975525,6,0.32408204674720764,3,0.5164957642555237,2,0.5800824761390686,0,nan,0.2208346128463745,93,0.031495727598667145,0.21023793874867264,0.22747187491506335
0014_000027,0014,27,6,4,0.3245187997817993,1,0.7138603329658508,1,0.7138603329658508,0,nan,0.1618601530790329,81,0.02568190172314644,5,0.26948976516723633,2,0.48130911588668823,1,0.7105018496513367,0,nan,0.17423337697982788,81,0.027234960347414017,0.1644392294194549,0.19745454619079827
0014_000028,0014,28,6,4,0.3528488874435425,2,0.5863059163093567,1,0.6777090430259705,0,nan,0.1691625863313675,77,0.02881646156311035,3,0.3654356002807617,2,0.4680250883102417,1,0.6704317331314087,0,nan,0.15295134484767914,71,0.027740441262722015,0.09349404792767017,0.05300000002980232
0014_000029,0014,29,6,3,0.41394883394241333,2,0.5658759474754333,1,0.6942237019538879,0,nan,0.15058331191539764,59,0.02885083109140396,4,0.32519227266311646,2,0.5104369521141052,1,0.7120765447616577,0,nan,0.15270096063613892,87,0.021976353600621223,0.09406071460805834,0.08314402183145284
0014_000030,0014,30,6,3,0.4138585329055786,2,0.5048248171806335,1,0.6664730310440063,0,nan,0.14382250607013702,74,0.022798653692007065,4,0.3424226641654968,2,0.4919999837875366,1,0.6723560690879822,0,nan,0.15610890090465546,90,0.021556418389081955,0.15566250007320198,0.13088796006329356
0014_000031,0014,31,6,4,0.36064812541007996,2,0.5485936999320984,1,0.6964561343193054,0,nan,0.17325954139232635,71,0.02884479984641075,5,0.3237818479537964,2,0.5316370129585266,1,0.7081893086433411,0,nan,0.1864987313747406,87,0.026736391708254814,0.12430681839212776,0.10392884632758796
